trace_source,repo_family,branch_id,step_index,event_id,command,canonical_tool_key,tool_type,command_class,safety_level,safety_reason,is_read_only_exact,is_sandboxed,prev_canonical_tool_key,prev_command_class,previous_returncode,observation_token_length,error_count,mentioned_file_not_found,mentioned_import_error,mentioned_traceback,mentioned_test_fail,recent_modified_files,tool_latency
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,1,django__django-11815:b1:tool0,"grep -r ""Item"" *.py | grep ""migrations""",grep_search:shell-chain:465d426ff1154932,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,START,START,0,15,0,false,false,false,false,0,0.19770026206970215
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,3,django__django-11815:b1:tool1,"grep -r ""Status"" *.py",grep_search:grep -r Status *.py:25e30594a0d2b039,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:shell-chain:465d426ff1154932,grep_search,1,12,1,false,false,false,false,0,0.17990350723266602
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,5,django__django-11815:b1:tool2,"echo ""from enum import Enum
from django.utils.translation import gettext_lazy as _
from django.db import models

class Status(Enum):
    GOOD = _('Good')
    BAD = _('Bad')

class Item(models.Model):
    status = models.CharField(default=Status.GOOD, max_length=128)"" > test_script.py","shell_other:echo from enum import Enum from django.utils.translation import gettext_lazy as _ from django.db import models class Status(Enum): GOOD = _('Good') BAD = _('Bad') class Item(models.Model): status = models.CharField(default=Status.GOOD, max_length=128) > test_script.py:6aadde1cffe9eef1",file_write,shell_other,UNSAFE,matched:>\s*[^&],false,false,grep_search:grep -r Status *.py:25e30594a0d2b039,grep_search,0,15,1,false,false,false,false,0,0.18500471115112305
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,7,django__django-11815:b1:tool3,python manage.py makemigrations,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,build,python_inspect,UNKNOWN,not_whitelisted,false,false,"shell_other:echo from enum import Enum from django.utils.translation import gettext_lazy as _ from django.db import models class Status(Enum): GOOD = _('Good') BAD = _('Bad') class Item(models.Model): status = models.CharField(default=Status.GOOD, max_length=128) > test_script.py:6aadde1cffe9eef1",shell_other,0,23,1,false,false,false,false,0,0.2015078067779541
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,9,django__django-11815:b1:tool4,"cd ..
python manage.py makemigrations",python_inspect:cd .. python manage.py makemigrations:8aaa363c57bbae2d,build,python_inspect,UNKNOWN,not_whitelisted,false,false,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,python_inspect,2,21,2,false,false,false,false,0,0.19305682182312012
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,11,django__django-11815:b1:tool5,ls -la,list_find:ls -la:1de700c29687cae3,shell_other,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,python_inspect:cd .. python manage.py makemigrations:8aaa363c57bbae2d,python_inspect,2,931,3,false,false,false,false,0,0.17500662803649902
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,13,django__django-11815:b1:tool6,"python -m venv venv
source venv/bin/activate
pip install -e .",python_inspect:python -m venv venv source venv/bin/activate pip install -e .:a47c3a70b51c3108,shell_other,python_inspect,UNSAFE,matched:\b(pip|uv|poetry|npm|pnpm|yarn)\s+(install|add|remove|publish|update|upgrade)\b,false,false,list_find:ls -la:1de700c29687cae3,list_find,0,890,3,false,false,false,false,0,14.657510757446289
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,15,django__django-11815:b1:tool7,python manage.py makemigrations,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,build,python_inspect,UNKNOWN,not_whitelisted,false,false,python_inspect:python -m venv venv source venv/bin/activate pip install -e .:a47c3a70b51c3108,python_inspect,0,23,3,false,false,false,false,0,0.1958913803100586
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_1.traj.json,django,b1,17,django__django-11815:b1:tool8,ls -la,list_find:ls -la:1de700c29687cae3,shell_other,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,python_inspect,2,960,4,false,false,false,false,0,0.18632030487060547
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,1,django__django-11815:b2:tool0,"grep -r ""default=Status("" .",grep_search:grep -r default=Status( .:9279baa6a73713c4,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,START,START,0,15,0,false,false,false,false,0,0.3541269302368164
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,3,django__django-11815:b2:tool1,"grep -r ""default=Status"" .",grep_search:grep -r default=Status .:d4f2273916f10e7f,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default=Status( .:9279baa6a73713c4,grep_search,1,15,1,false,false,false,false,0,0.3356468677520752
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,5,django__django-11815:b2:tool2,"grep -r ""Status\."" .",grep_search:grep -r Status\. .:dff15926d73d60b2,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default=Status .:d4f2273916f10e7f,grep_search,1,176,2,false,false,false,false,0,0.33498167991638184
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,7,django__django-11815:b2:tool3,"find . -name ""*.py"" -exec sed -i 's/default=Status\(.*\)/default=Status.\1/g' {} +",file_read:find -exec -i -name . *.py sed s/default=Status\(.*\)/default=Status.\1/g {} +:266529e35eae7412,shell_other,file_read,UNSAFE,matched:\bsed\s+-i\b,false,false,grep_search:grep -r Status\. .:dff15926d73d60b2,grep_search,0,15,2,false,false,false,false,0,0.5345256328582764
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,9,django__django-11815:b2:tool4,"grep -r ""default=Status\."" .",grep_search:grep -r default=Status\. .:1809e785523638bb,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,file_read:find -exec -i -name . *.py sed s/default=Status\(.*\)/default=Status.\1/g {} +:266529e35eae7412,file_read,0,15,2,false,false,false,false,0,0.3388381004333496
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,11,django__django-11815:b2:tool5,git diff --stat,git_read:git --stat diff:587b9039bebcafb5,shell_other,git_read,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default=Status\. .:1809e785523638bb,grep_search,1,15,3,false,false,false,false,0,0.771648645401001
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,13,django__django-11815:b2:tool6,echo COMPLETE_TASK_AND_SUBMIT_FINAL_OUTPUT && cat patch.txt,file_read:shell-chain:14dc06def76579e8,shell_other,file_read,UNKNOWN,not_whitelisted,false,false,git_read:git --stat diff:587b9039bebcafb5,git_read,0,18,3,false,false,false,false,0,0.18085837364196777
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,15,django__django-11815:b2:tool7,git diff > patch.txt,git_read:git diff > patch.txt:8d71c1aab48b1746,file_write,git_read,UNSAFE,matched:>\s*[^&],false,false,file_read:shell-chain:14dc06def76579e8,file_read,1,15,4,false,false,false,false,0,0.17867207527160645
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,17,django__django-11815:b2:tool8,cat patch.txt,file_read:cat patch.txt:cb7e5fa551f9866a,file_read,file_read,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,git_read:git diff > patch.txt:8d71c1aab48b1746,git_read,0,15,4,false,false,false,false,0,0.17634844779968262
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_2.traj.json,django,b2,19,django__django-11815:b2:tool9,echo COMPLETE_TASK_AND_SUBMIT_FINAL_OUTPUT && cat patch.txt,file_read:shell-chain:14dc06def76579e8,shell_other,file_read,UNKNOWN,not_whitelisted,false,false,file_read:cat patch.txt:cb7e5fa551f9866a,file_read,0,15,4,false,false,false,false,0,0.0
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,1,django__django-11815:b3:tool0,"grep -r ""CharField"" .",grep_search:grep -r CharField .:b459910c3657fe64,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,START,START,0,2509,0,false,false,false,false,0,0.35705137252807617
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,3,django__django-11815:b3:tool1,"grep -r ""makemigrations"" .",grep_search:grep -r makemigrations .:d98ce3f5068c79bd,build,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r CharField .:b459910c3657fe64,grep_search,0,2534,0,false,false,false,false,0,0.30984926223754883
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,5,django__django-11815:b3:tool2,"grep -r ""default="" .",grep_search:grep -r default= .:9d44bc87efdf5146,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r makemigrations .:d98ce3f5068c79bd,grep_search,0,2417,0,false,false,false,false,0,0.31242918968200684
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,7,django__django-11815:b3:tool3,"grep -r ""default=Enum\["" .",grep_search:grep -r default=Enum\[ .:e00d39729fc7fdcb,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default= .:9d44bc87efdf5146,grep_search,0,15,0,false,false,false,false,0,0.32700490951538086
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,9,django__django-11815:b3:tool4,"grep -r ""default=Enum\["" /path/to/project",grep_search:grep -r default=Enum\[ /path/to/project:0ebf7304e7701661,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default=Enum\[ .:e00d39729fc7fdcb,grep_search,1,12,1,false,false,false,false,0,0.18616890907287598
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,11,django__django-11815:b3:tool5,"grep -r ""default=Enum\["" .",grep_search:grep -r default=Enum\[ .:e00d39729fc7fdcb,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default=Enum\[ /path/to/project:0ebf7304e7701661,grep_search,2,15,2,false,false,false,false,0,0.3556981086730957
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,13,django__django-11815:b3:tool6,"grep -r ""default="" .",grep_search:grep -r default= .:9d44bc87efdf5146,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default=Enum\[ .:e00d39729fc7fdcb,grep_search,1,2417,3,false,false,false,false,0,0.3064463138580322
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,15,django__django-11815:b3:tool7,"grep -r ""default="" /path/to/project",grep_search:grep -r default= /path/to/project:fedadc4595d818e7,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default= .:9d44bc87efdf5146,grep_search,0,12,3,false,false,false,false,0,0.1849970817565918
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,17,django__django-11815:b3:tool8,"grep -r ""default="" .",grep_search:grep -r default= .:9d44bc87efdf5146,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default= /path/to/project:fedadc4595d818e7,grep_search,2,2417,4,false,false,false,false,0,0.3108186721801758
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11815/rollout_3.traj.json,django,b3,19,django__django-11815:b3:tool9,"grep -r ""default="" /path/to/project",grep_search:grep -r default= /path/to/project:fedadc4595d818e7,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,grep_search:grep -r default= .:9d44bc87efdf5146,grep_search,0,12,4,false,false,false,false,0,0.18545293807983398
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,1,django__django-11848:b0:tool0,"grep -r ""def parse_http_date"" .",grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,START,START,0,23,0,false,false,false,false,0,0.4611537456512451
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,3,django__django-11848:b0:tool1,nano django/utils/http.py,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,0,11,0,false,false,false,false,0,0.2521641254425049
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,5,django__django-11848:b0:tool2,vim django/utils/http.py,shell_other:vim django/utils/http.py:1b3c527783358e14,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,127,11,1,false,false,false,false,0,0.2501189708709717
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,7,django__django-11848:b0:tool3,cat django/utils/http.py,file_read:cat django/utils/http.py:2384f1e9aeda64c2,file_read,file_read,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,shell_other:vim django/utils/http.py:1b3c527783358e14,shell_other,127,2577,2,false,false,false,false,0,0.26477527618408203
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,9,django__django-11848:b0:tool4,"grep -r ""def parse_http_date"" .",grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,file_read:cat django/utils/http.py:2384f1e9aeda64c2,file_read,0,23,2,false,false,false,false,0,0.4461376667022705
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,11,django__django-11848:b0:tool5,nano django/utils/http.py,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,0,11,2,false,false,false,false,0,0.26338672637939453
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,13,django__django-11848:b0:tool6,vim django/utils/http.py,shell_other:vim django/utils/http.py:1b3c527783358e14,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,127,11,3,false,false,false,false,0,0.23671412467956543
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,15,django__django-11848:b0:tool7,cat django/utils/http.py,file_read:cat django/utils/http.py:2384f1e9aeda64c2,file_read,file_read,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,shell_other:vim django/utils/http.py:1b3c527783358e14,shell_other,127,2577,4,false,false,false,false,0,0.25392818450927734
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,17,django__django-11848:b0:tool8,"grep -r ""def parse_http_date"" .",grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,file_read:cat django/utils/http.py:2384f1e9aeda64c2,file_read,0,23,4,false,false,false,false,0,0.4064812660217285
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_0.traj.json,django,b0,19,django__django-11848:b0:tool9,nano django/utils/http.py,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,0,11,4,false,false,false,false,0,0.24701690673828125
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_1.traj.json,django,b1,1,django__django-11848:b1:tool0,"grep -r ""def parse_http_date"" .",grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,START,START,0,23,0,false,false,false,false,0,0.4013535976409912
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_1.traj.json,django,b1,3,django__django-11848:b1:tool1,nano django/utils/http.py,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,0,11,0,false,false,false,false,0,0.2509288787841797
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_1.traj.json,django,b1,5,django__django-11848:b1:tool2,vim django/utils/http.py,shell_other:vim django/utils/http.py:1b3c527783358e14,shell_other,shell_other,UNKNOWN,not_whitelisted,false,false,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,127,11,1,false,false,false,false,0,0.23380684852600098
data/raw_trajs/mini_swe_lite10_r4_timed/django__django-11848/rollout_1.traj.json,django,b1,7,django__django-11848:b1:tool3,cat django/utils/http.py,file_read:cat django/utils/http.py:2384f1e9aeda64c2,file_read,file_read,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,false,shell_other:vim django/utils/http.py:1b3c527783358e14,shell_other,127,2577,2,false,false,false,false,0,0.2432255744934082
